College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",BY,BIO MEDICAL ENGINEERING (SS),1248,1998.0,2390.0,1420.0,7177.0,3397.0,8937.0,22463.0,26147.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CE,CIVIL ENGINEERING,2326,3227.0,6363.0,2527.0,6612.0,5193.0,7316.0,23541.0,43295.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CM,COMPUTER SCIENCE AND ENGINEERING (SS),175,260.0,631.0,312.0,501.0,771.0,2940.0,3853.0,5838.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CS,COMPUTER SCIENCE AND ENGINEERING,29,111.0,388.0,67.0,196.0,172.0,551.0,2101.0,3779.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,218,332.0,789.0,368.0,962.0,870.0,1680.0,4067.0,3514.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,809,1297.0,2153.0,1046.0,2126.0,2085.0,5615.0,6509.0,5534.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),540,722.0,853.0,724.0,1198.0,1684.0,3760.0,8916.0,11789.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",GI,GEO INFORMATICS,2648,3961.0,4374.0,2693.0,9158.0,4010.0,10811.0,22902.0,
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IE,INDUSTRIAL ENGINEERING,3983,5004.0,6580.0,4896.0,9213.0,7943.0,12535.0,29151.0,
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",IM,INFORMATION TECHNOLOGY (SS),470,720.0,1661.0,856.0,880.0,1362.0,4894.0,8754.0,3569.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MA,MATERIAL SCIENCE AND ENGINEERING (SS),4125,5897.0,10642.0,5806.0,10752.0,13608.0,16965.0,52089.0,
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ME,MECHANICAL ENGINEERING,1493,2398.0,2896.0,2293.0,5097.0,5576.0,10380.0,13573.0,25853.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MI,MINING ENGINEERING,6153,10139.0,9460.0,11969.0,10546.0,11284.0,19668.0,44774.0,
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MN,MANUFACTURING ENGINEERING,5064,7088.0,13132.0,5666.0,10044.0,10327.0,15353.0,17201.0,48416.0
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PT,PRINTING TECHNOLOGY,7762,11815.0,16817.0,11168.0,13838.0,15016.0,20410.0,36074.0,
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XC,CIVIL ENGINEERING (TAMIL MEDIUM),12591,24175.0,34308.0,22879.0,30085.0,18225.0,36973.0,47907.0,
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),18045,22322.0,22709.0,,27935.0,28825.0,36264.0,40564.0,
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",AP,APPAREL TECHNOLOGY (SS),13645,22334.0,30537.0,17325.0,23121.0,22989.0,43062.0,61533.0,
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CH,CHEMICAL ENGINEERING,2223,4117.0,,2494.0,8534.0,7771.0,11931.0,27624.0,10991.0
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CL,CHEMICAL ENGINEERING (SS),4534,5976.0,9973.0,4898.0,10830.0,10864.0,17334.0,,52866.0
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CR,CERAMIC TECHNOLOGY (SS),15446,22104.0,19992.0,23826.0,25160.0,19395.0,40824.0,81005.0,
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",FS,FOOD TECHNOLOGY (SS),4535,5880.0,8418.0,,11251.0,10188.0,17392.0,23813.0,
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IB,INDUSTRIAL BIO TECHNOLOGY,1010,2148.0,3981.0,,4836.0,2766.0,10124.0,18797.0,
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",IS,INDUSTRIAL BIO TECHNOLOGY (SS),1877,2493.0,6394.0,7103.0,6182.0,5370.0,13535.0,34688.0,
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LE,LEATHER TECHNOLOGY,16382,22881.0,23928.0,25236.0,29622.0,25064.0,32867.0,36502.0,77574.0
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PM,PHARMACEUTICAL TECHNOLOGY (SS),6295,9111.0,11238.0,11619.0,13316.0,15048.0,20362.0,42403.0,60120.0
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),12021,14158.0,14203.0,17887.0,14592.0,15807.0,23374.0,46392.0,
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",TX,TEXTILE TECHNOLOGY,14856,18871.0,22985.0,18279.0,26376.0,23508.0,31952.0,62594.0,81510.0
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AE,AERONAUTICAL ENGINEERING,948,1898.0,2827.0,1770.0,3024.0,3222.0,7479.0,12147.0,
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AU,AUTOMOBILE ENGINEERING,4478,6926.0,7685.0,,13038.0,11841.0,14098.0,38061.0,39708.0
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CM,COMPUTER SCIENCE AND ENGINEERING (SS),580,709.0,1669.0,825.0,1496.0,1164.0,4816.0,9750.0,11738.0
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",CS,COMPUTER SCIENCE AND ENGINEERING,362,493.0,1170.0,364.0,1097.0,965.0,3466.0,2563.0,
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,795,970.0,2117.0,,2057.0,2162.0,4290.0,5798.0,14670.0
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,1528,2048.0,2657.0,1759.0,3006.0,4835.0,7729.0,22906.0,20157.0
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),1084,1268.0,2300.0,1163.0,2676.0,2640.0,6638.0,,16224.0
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",IM,INFORMATION TECHNOLOGY (SS),949,1203.0,2135.0,1111.0,2379.0,2023.0,6522.0,11666.0,
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",MF,MECHANICAL ENGINEERING (SS),2788,3424.0,5650.0,2815.0,6754.0,6342.0,13788.0,16180.0,40695.0
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",PR,PRODUCTION ENGINEERING,5439,7819.0,9891.0,9677.0,13705.0,13229.0,17608.0,31757.0,
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",RP,RUBBER AND PLASTIC TECHNOLOGY,10371,14615.0,18645.0,16953.0,17322.0,18289.0,26040.0,46483.0,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),22558,43553.0,51289.0,27827.0,62653.0,43096.0,66160.0,,121693.0
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CE,CIVIL ENGINEERING,59663,104057.0,135661.0,98041.0,79088.0,119327.0,86702.0,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36812,50068.0,57766.0,38443.0,64040.0,46047.0,71073.0,131136.0,88284.0
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CH,CHEMICAL ENGINEERING,62088,109523.0,122749.0,96508.0,102111.0,89507.0,102155.0,67151.0,125951.0
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CS,COMPUTER SCIENCE AND ENGINEERING,18507,39067.0,36860.0,29395.0,40954.0,38076.0,63034.0,82263.0,76646.0
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CZ,CIVIL AND STRUCTUTURAL ENGINEERING,93237,133831.0,118810.0,118581.0,134061.0,121764.0,108128.0,98433.0,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,35791,50748.0,64371.0,64323.0,53059.0,57857.0,65214.0,132060.0,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,56154,82988.0,79172.0,87036.0,88856.0,78981.0,93124.0,115990.0,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,74499,93147.0,100909.0,,105364.0,108031.0,104536.0,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",IT,INFORMATION TECHNOLOGY,28145,43648.0,62435.0,39138.0,62620.0,48660.0,64527.0,135042.0,135670.0
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",ME,MECHANICAL ENGINEERING,84362,130332.0,120870.0,126704.0,126825.0,114088.0,102080.0,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",MM,MECHANICAL ENGINEERING (MANUFACTURING),102039,135182.0,110220.0,,118974.0,122489.0,116517.0,,
1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",CS,COMPUTER SCIENCE AND ENGINEERING,22853,39919.0,30572.0,43803.0,33767.0,35466.0,57569.0,93084.0,
1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,39662,53290.0,66967.0,43186.0,61865.0,44172.0,85903.0,80422.0,
1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",IT,INFORMATION TECHNOLOGY,31034,42515.0,53651.0,35072.0,56856.0,42693.0,58316.0,82482.0,
1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",ME,MECHANICAL ENGINEERING,80648,116653.0,94742.0,134241.0,130916.0,87011.0,109215.0,126556.0,
1013,"University College of Engineering, Villupuram, Kakuppam, Villupuram District 605103",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),136492,,,,,,,,
1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",CE,CIVIL ENGINEERING,87816,131932.0,110742.0,120082.0,126889.0,107320.0,115331.0,,
1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",CS,COMPUTER SCIENCE AND ENGINEERING,34196,45043.0,55184.0,35285.0,50355.0,44113.0,65946.0,109299.0,
1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,48548,61047.0,90423.0,74798.0,81772.0,63516.0,84228.0,,
1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",IT,INFORMATION TECHNOLOGY,38587,49048.0,79536.0,60290.0,55978.0,46087.0,68596.0,89102.0,103150.0
1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",XC,CIVIL ENGINEERING (TAMIL MEDIUM),123368,,,,,,,,
1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",CS,COMPUTER SCIENCE AND ENGINEERING,37682,44899.0,74151.0,44449.0,59398.0,42121.0,74408.0,131246.0,114592.0
1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,48604,64292.0,61480.0,61302.0,79584.0,70329.0,87473.0,,
1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,68331,88409.0,123768.0,82697.0,108029.0,86895.0,102430.0,,
1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",ME,MECHANICAL ENGINEERING,92942,122544.0,131423.0,,116119.0,101220.0,121698.0,,
1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),128625,,,,,,,,
1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",CS,COMPUTER SCIENCE AND ENGINEERING,15180,23219.0,24964.0,23117.0,40863.0,22060.0,41431.0,71231.0,
1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,26632,38242.0,42978.0,,60559.0,36350.0,58202.0,97725.0,88675.0
1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,45596,69604.0,133431.0,81301.0,74710.0,56138.0,72640.0,132454.0,
1026,"University College of Engineering, Kancheepuram, Ponnerikarai Campus, NH4, Chennai-Bangalore Highway, Karaipettai Village & Post, Kancheepuram District 631552",ME,MECHANICAL ENGINEERING,63899,87174.0,125799.0,86038.0,109280.0,79889.0,86413.0,,109010.0
1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CE,CIVIL ENGINEERING,132931,,,,,,,,
1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CS,COMPUTER SCIENCE AND ENGINEERING,51972,83207.0,56205.0,82881.0,124056.0,75037.0,124532.0,,
1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,85740,130339.0,75153.0,,134187.0,118538.0,,,
1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127910,131568.0,128291.0,,,,,,
1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",IT,INFORMATION TECHNOLOGY,55760,105841.0,58434.0,,,97902.0,134465.0,,
1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",ME,MECHANICAL ENGINEERING,113192,118111.0,115705.0,,,,,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",AE,AERONAUTICAL ENGINEERING,134757,,,,,,,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CE,CIVIL ENGINEERING,95429,,,,,,,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CS,COMPUTER SCIENCE AND ENGINEERING,79207,92493.0,131120.0,100578.0,121783.0,100965.0,126628.0,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,118216,125642.0,,,,136454.0,125461.0,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135782,,,,,,,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,136898,,,,,,,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",IT,INFORMATION TECHNOLOGY,84116,117096.0,90338.0,121574.0,115176.0,96969.0,130784.0,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",ME,MECHANICAL ENGINEERING,132865,,,,,,,,
1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",TX,TEXTILE TECHNOLOGY,97421,,,,,,,,
1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",FD,FOOD TECHNOLOGY,61847,,,,,,,,
1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",ME,MECHANICAL ENGINEERING,122295,,,,,,,,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",AD,Artificial Intelligence and Data Science,46329,61415.0,,,91531.0,72951.0,131171.0,,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",BT,BIO TECHNOLOGY,60296,123943.0,126656.0,79754.0,105424.0,103937.0,135982.0,121254.0,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CS,COMPUTER SCIENCE AND ENGINEERING,38989,53018.0,59936.0,69636.0,65813.0,60446.0,117109.0,,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,62231,70729.0,70465.0,92444.0,122858.0,84524.0,132961.0,,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,64184,83850.0,,,,73310.0,126338.0,,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",IT,INFORMATION TECHNOLOGY,46673,57866.0,66915.0,64089.0,79956.0,75883.0,118837.0,54083.0,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ME,MECHANICAL ENGINEERING,121782,135822.0,,,,,,,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",MZ,Mechatronics Engineering,114202,133602.0,,,,,,,
1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AL,Artificial Intelligence and Machine Learning,17085,22480.0,25234.0,31428.0,38815.0,31935.0,73631.0,,
1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,18420,22148.0,43560.0,22438.0,40761.0,27401.0,78160.0,,
1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,12396,14728.0,23057.0,14590.0,31431.0,21335.0,55383.0,115496.0,
1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20987,24612.0,37597.0,39318.0,43256.0,32850.0,79976.0,119305.0,
1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,15022,17751.0,25701.0,15825.0,36235.0,20463.0,61701.0,124334.0,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AD,Artificial Intelligence and Data Science,8995,10741.0,14769.0,25791.0,19365.0,20854.0,53466.0,73762.0,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,13576,15527.0,14425.0,13772.0,33261.0,16833.0,59586.0,97386.0,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CD,COMPUTER SCIENCE AND DESIGN,16126,19061.0,17928.0,19122.0,31157.0,26580.0,64337.0,,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CE,CIVIL ENGINEERING,35870,41193.0,49576.0,57926.0,61887.0,39375.0,42281.0,,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,5395,8347.0,10134.0,7244.0,14052.0,12845.0,42423.0,91719.0,53994.0
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10855,13983.0,19227.0,17081.0,25898.0,20271.0,56510.0,111504.0,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,14957,21991.0,32740.0,30845.0,27267.0,23023.0,68415.0,,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,22844,24783.0,,,45541.0,35462.0,73690.0,,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,7791,9142.0,16928.0,,17264.0,13602.0,44796.0,,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,31544,43014.0,33630.0,46638.0,33867.0,53761.0,100876.0,,
1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CE,CIVIL ENGINEERING,135472,,,,,,,,
1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CS,COMPUTER SCIENCE AND ENGINEERING,32055,47335.0,58708.0,41857.0,77939.0,49200.0,93912.0,48324.0,
1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,52823,60952.0,71594.0,67977.0,97374.0,63651.0,124291.0,118174.0,
1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,82865,107484.0,114703.0,91040.0,107240.0,111709.0,130363.0,,
1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",IT,INFORMATION TECHNOLOGY,37234,48538.0,54208.0,37824.0,63729.0,52342.0,90508.0,,
1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ME,MECHANICAL ENGINEERING,105286,123807.0,,,134480.0,130917.0,118312.0,,
1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",AD,Artificial Intelligence and Data Science,81832,107530.0,110561.0,,127191.0,111153.0,129357.0,97263.0,124813.0
1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,COMPUTER SCIENCE AND ENGINEERING,51624,82071.0,71799.0,57650.0,97869.0,110675.0,134062.0,123753.0,
1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ME,MECHANICAL ENGINEERING,131277,,,,,,,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CE,CIVIL ENGINEERING,54071,,,,,,,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CS,COMPUTER SCIENCE AND ENGINEERING,32513,44319.0,94949.0,78047.0,74087.0,56313.0,105729.0,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93747,136695.0,125873.0,105878.0,,127450.0,136776.0,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127939,,,,,,,,
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ME,MECHANICAL ENGINEERING,127237,,,,,,,,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",AD,Artificial Intelligence and Data Science,27941,36104.0,38127.0,35109.0,46974.0,41382.0,59835.0,,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BM,BIO MEDICAL ENGINEERING,26483,37725.0,37297.0,38868.0,68215.0,36160.0,65991.0,88310.0,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,33604,40194.0,37350.0,33705.0,71051.0,45239.0,94941.0,,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CS,COMPUTER SCIENCE AND ENGINEERING,23989,30567.0,41620.0,27235.0,52376.0,32118.0,70969.0,135913.0,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,36145,44516.0,60479.0,51537.0,74363.0,53464.0,71130.0,55616.0,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,46238,57157.0,63015.0,,59422.0,55643.0,123329.0,,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",IT,INFORMATION TECHNOLOGY,30458,35617.0,47993.0,32201.0,55324.0,43194.0,80828.0,,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ME,MECHANICAL ENGINEERING,62204,85235.0,,75100.0,106037.0,75125.0,105254.0,101754.0,
1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AD,Artificial Intelligence and Data Science,22428,28717.0,35435.0,34942.0,44066.0,39416.0,82858.0,94100.0,
1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AU,AUTOMOBILE ENGINEERING,77145,91686.0,115504.0,,,85245.0,128698.0,,
